Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
32418;1000003933315688300;63731540519436;(-0.289, -0.174, -0.203);(13.164, 11.322, 2.642);VALID;-0.079563707113266, 0.0980985686182976, 0.99199104309082;0, 0, 0;VALID;-0.0698556080460548, 0.0962596461176872, 0.992901921272278;-0.0323067493736744, 0, 0;0.194551303982735;VALID;-0.0892639756202698, 0.0999278277158737, 0.990982532501221;0.0323067493736744, 0, 0;0.196118891239166;2;1
32419;1000003933325752300;63731540519436;(-0.289, -0.174, -0.203);(13.164, 11.322, 2.642);VALID;-0.0795335471630096, 0.0980705544352531, 0.991996288299561;0, 0, 0;VALID;-0.0699965208768845, 0.0962284728884697, 0.992895066738129;-0.0323067493736744, 0, 0;0.194329783320427;VALID;-0.0890630036592484, 0.0999033078551292, 0.991003096103668;0.0323067493736744, 0, 0;0.197219714522362;2;1
32420;1000003933335690400;63731540519456;(-0.289, -0.174, -0.203);(13.158, 11.251, 2.623);VALID;-0.079441249370575, 0.0980812832713127, 0.992002606391907;0, 0, 0;VALID;-0.0701160579919815, 0.0961845517158508, 0.992890894412994;-0.0323067493736744, 0, 0;0.194277614355087;VALID;-0.0887591913342476, 0.0999690517783165, 0.991023719310761;0.0323067493736744, 0, 0;0.195328667759895;2;1
32421;1000003933345683300;63731540519456;(-0.289, -0.174, -0.203);(13.158, 11.251, 2.623);VALID;-0.079102136194706, 0.0982010811567307, 0.992017865180969;0, 0, 0;VALID;-0.0696668773889542, 0.0963553413748741, 0.992905914783478;-0.0323067493736744, 0, 0;0.194312557578087;VALID;-0.0885300189256668, 0.100037679076195, 0.991037309169769;0.0323067493736744, 0, 0;0.197289556264877;2;1
32422;1000003933355770300;63731540519475;(-0.289, -0.173, -0.204);(13.102, 11.136, 2.597);VALID;-0.0787392556667328, 0.098281592130661, 0.992038726806641;0, 0, 0;VALID;-0.0692280530929565, 0.0964695811271667, 0.992925524711609;-0.0323067493736744, 0, 0;0.194261372089386;VALID;-0.0882430076599121, 0.10008430480957, 0.991058170795441;0.0323067493736744, 0, 0;0.194816440343857;2;1
32423;1000003933365731100;63731540519475;(-0.289, -0.173, -0.204);(13.102, 11.136, 2.597);VALID;-0.0780740603804588, 0.0983020588755608, 0.99208927154541;0, 0, 0;VALID;-0.0684503838419914, 0.0965014696121216, 0.992976367473602;-0.0323067493736744, 0, 0;0.192820712924004;VALID;-0.0876901969313622, 0.100093148648739, 0.991106331348419;0.0323067493736744, 0, 0;0.194487109780312;2;1
32424;1000003933375718600;63731540519495;(-0.290, -0.173, -0.204);(12.993, 10.975, 2.547);VALID;-0.0776225328445435, 0.0983515232801437, 0.992119789123535;0, 0, 0;VALID;-0.0678582340478897, 0.0966774746775627, 0.992999851703644;-0.0323067493736744, 0, 0;0.193839177489281;VALID;-0.0873791500926018, 0.100015848875046, 0.991141617298126;0.0323067493736744, 0, 0;0.194762781262398;2;1
32426;1000003933395893100;63731540519513;(-0.290, -0.173, -0.204);(12.863, 10.767, 2.481);VALID;-0.0763446688652039, 0.0984126925468445, 0.992212891578674;0, 0, 0;VALID;-0.0662036389112473, 0.0967551991343498, 0.993103981018066;-0.0323067493736744, 0, 0;0.19270746409893;VALID;-0.0864775776863098, 0.1000597178936, 0.991216242313385;0.0323067493736744, 0, 0;0.193472281098366;2;1
32427;1000003933405827600;63731540519534;(-0.290, -0.172, -0.204);(12.576, 10.428, 2.391);VALID;-0.0758669897913933, 0.0985451638698578, 0.992236375808716;0, 0, 0;VALID;-0.065727710723877, 0.0970229580998421, 0.993109464645386;-0.0323067493736744, 0, 0;0.19274865090847;VALID;-0.0859982445836067, 0.100056938827038, 0.991258263587952;0.0323067493736744, 0, 0;0.193270400166512;2;1
32428;1000003933415887500;63731540519535;(-0.290, -0.172, -0.204);(12.576, 10.428, 2.391);VALID;-0.0752144232392311, 0.0985778644680977, 0.992282807826996;0, 0, 0;VALID;-0.064925990998745, 0.0971385464072227, 0.993150889873505;-0.0323067493736744, 0, 0;0.193121254444122;VALID;-0.0854946821928024, 0.100006476044655, 0.991306900978088;0.0323067493736744, 0, 0;0.195976883172989;2;1
32429;1000003933425851500;63731540519553;(-0.290, -0.172, -0.204);(12.281, 10.062, 2.316);VALID;-0.0745096504688263, 0.0986654311418533, 0.992327272891998;0, 0, 0;VALID;-0.0642526969313622, 0.0974288955330849, 0.993166267871857;-0.0323067493736744, 0, 0;0.193249747157097;VALID;-0.0847585946321487, 0.0998913645744324, 0.991381704807281;0.0323067493736744, 0, 0;0.193197995424271;2;1
32430;1000003933435848600;63731540519553;(-0.290, -0.172, -0.204);(12.281, 10.062, 2.316);VALID;-0.0747907087206841, 0.0987278893589973, 0.992299914360046;0, 0, 0;VALID;-0.0649910122156143, 0.0975352078676224, 0.993107795715332;-0.0323067493736744, 0, 0;0.193233445286751;VALID;-0.0845830738544464, 0.0999108925461769, 0.991394758224487;0.0323067493736744, 0, 0;0.195659667253494;2;1
32431;1000003933445951800;63731540519572;(-0.291, -0.171, -0.204);(11.874, 9.729, 2.228);VALID;-0.0759695172309875, 0.10282114893198, 0.991794586181641;0, 0, 0;VALID;-0.0664177238941193, 0.102091170847416, 0.992555320262909;-0.0323067493736744, 0, 0;0.192967861890793;VALID;-0.0855142995715141, 0.103541627526283, 0.990942180156708;0.0323067493736744, 0, 0;0.193801552057266;2;1
32432;1000003933455950700;63731540519572;(-0.291, -0.171, -0.204);(11.874, 9.729, 2.228);VALID;-0.0781673118472099, 0.118311151862144, 0.989895105361938;0, 0, 0;VALID;-0.0692586526274681, 0.119160607457161, 0.990456461906433;-0.0323067493736744, 0, 0;0.192296877503395;VALID;-0.0870696827769279, 0.117452189326286, 0.989254176616669;0.0323067493736744, 0, 0;0.189624905586243;2;0.878102123737335
32433;1000003933465961400;63731540519592;(-0.291, -0.170, -0.204);(11.292, 9.342, 2.096);VALID;-0.0822592750191689, 0.14953476190567, 0.985328733921051;0, 0, 0;VALID;-0.0742228776216507, 0.155278608202934, 0.985078454017639;-0.0323067493736744, 0, 0;0.189463675022125;VALID;-0.0902876332402229, 0.143776312470436, 0.98548287153244;0.0323067493736744, 0, 0;0.189808115363121;2;0.423684239387512
32434;1000003933476001200;63731540519592;(-0.291, -0.170, -0.204);(11.292, 9.342, 2.096);VALID;-0.0868130847811699, 0.18018564581871, 0.979794144630432;0, 0, 0;VALID;-0.0792127251625061, 0.191963210701942, 0.978200137615204;-0.0323067493736744, 0, 0;0.190778017044067;VALID;-0.0943961665034294, 0.168372213840485, 0.981193244457245;0.0323067493736744, 0, 0;0.191376656293869;2;0
32435;1000003933485955900;63731540519610;(-0.292, -0.169, -0.204);(10.626, 8.930, 1.986);VALID;-0.0908096730709076, 0.200136497616768, 0.975550591945648;0, 0, 0;VALID;-0.0827175080776215, 0.215271726250649, 0.973044633865356;-0.0323067493736744, 0, 0;0.190111011266708;VALID;-0.0988745242357254, 0.184941068291664, 0.977763056755066;0.0323067493736744, 0, 0;0.1926009953022;2;0
32436;1000003933495994800;63731540519610;(-0.292, -0.169, -0.204);(10.626, 8.930, 1.986);VALID;-0.095929279923439, 0.213734000921249, 0.972170412540436;0, 0, 0;VALID;-0.0868859812617302, 0.230906128883362, 0.969088852405548;-0.0323067493736744, 0, 0;0.190141052007675;VALID;-0.10493553429842, 0.196479335427284, 0.974876582622528;0.0323067493736744, 0, 0;0.19051705300808;2;0
32437;1000003933505994900;63731540519629;(-0.292, -0.168, -0.204);(10.123, 8.619, 1.901);VALID;-0.0978392735123634, 0.219686210155487, 0.970652043819427;0, 0, 0;VALID;-0.0894173383712769, 0.237868577241898, 0.967172741889954;-0.0323067493736744, 0, 0;0.190422266721725;VALID;-0.106220737099648, 0.201412975788116, 0.973729908466339;0.0323067493736744, 0, 0;0.189358472824097;2;0
32438;1000003933516151800;63731540519629;(-0.292, -0.168, -0.204);(10.123, 8.619, 1.901);VALID;-0.0982780084013939, 0.22250172495842, 0.969966173171997;0, 0, 0;VALID;-0.0905022621154785, 0.241137474775314, 0.966261923313141;-0.0323067493736744, 0, 0;0.190394520759583;VALID;-0.106012336909771, 0.203772202134132, 0.973261654376984;0.0323067493736744, 0, 0;0.189912080764771;2;0
32439;1000003933526168500;63731540519648;(-0.293, -0.167, -0.205);(9.658, 8.300, 1.769);VALID;-0.0981006473302841, 0.223082140088081, 0.969850838184357;0, 0, 0;VALID;-0.0904389545321465, 0.24157652258873, 0.966158151626587;-0.0323067493736744, 0, 0;0.18728007376194;VALID;-0.105721689760685, 0.204495295882225, 0.973141610622406;0.0323067493736744, 0, 0;0.190103739500046;2;0
32440;1000003933536156900;63731540519648;(-0.293, -0.167, -0.205);(9.658, 8.300, 1.769);VALID;-0.0975600332021713, 0.222408398985863, 0.970060050487518;0, 0, 0;VALID;-0.0897171050310135, 0.239806234836578, 0.966666340827942;-0.0323067493736744, 0, 0;0.187163710594177;VALID;-0.105366304516792, 0.204926997423172, 0.973089337348938;0.0323067493736744, 0, 0;0.191777095198631;2;0
32441;1000003933546086700;63731540519666;(-0.293, -0.167, -0.205);(9.194, 7.988, 1.627);VALID;-0.0965657457709312, 0.218555107712746, 0.97103488445282;0, 0, 0;VALID;-0.0878670886158943, 0.234392389655113, 0.968163013458252;-0.0323067493736744, 0, 0;0.187163710594177;VALID;-0.105232082307339, 0.202644675970078, 0.973581731319427;0.0323067493736744, 0, 0;0.186562061309814;2;0
32442;1000003933556156400;63731540519667;(-0.293, -0.167, -0.205);(9.194, 7.988, 1.627);VALID;-0.0953659862279892, 0.214490905404091, 0.97205913066864;0, 0, 0;VALID;-0.0864694640040398, 0.229197233915329, 0.969531655311584;-0.0323067493736744, 0, 0;0.186012506484985;VALID;-0.104233719408512, 0.199719846248627, 0.974293231964111;0.0323067493736744, 0, 0;0.186830058693886;2;0
32443;1000003933566113200;63731540519684;(-0.293, -0.166, -0.205);(8.601, 7.616, 1.478);VALID;-0.0943569988012314, 0.211561471223831, 0.972799301147461;0, 0, 0;VALID;-0.0852956548333168, 0.225686445832253, 0.970458805561066;-0.0323067493736744, 0, 0;0.18771867454052;VALID;-0.103391245007515, 0.197375744581223, 0.974860548973084;0.0323067493736744, 0, 0;0.18648436665535;2;0
32444;1000003933576136000;63731540519699;(-0.293, -0.165, -0.206);(8.233, 7.410, 1.367);VALID;-0.0929437801241875, 0.209376648068428, 0.973407864570618;0, 0, 0;VALID;-0.0831999778747559, 0.223193556070328, 0.971216976642609;-0.0323067493736744, 0, 0;0.183819726109505;VALID;-0.102660566568375, 0.195498883724213, 0.975315868854523;0.0323067493736744, 0, 0;0.186357751488686;2;0
32445;1000003933586245300;63731540519699;(-0.293, -0.165, -0.206);(8.233, 7.410, 1.367);VALID;-0.0916725099086761, 0.207348436117172, 0.973962426185608;0, 0, 0;VALID;-0.080655500292778, 0.21987646818161, 0.972187757492065;-0.0323067493736744, 0, 0;0.186110958456993;VALID;-0.102663710713387, 0.194762051105499, 0.975462913513184;0.0323067493736744, 0, 0;0.185806527733803;2;0
32446;1000003933596308600;63731540519716;(-0.293, -0.164, -0.206);(7.717, 7.182, 1.237);VALID;-0.0893792733550072, 0.203752711415291, 0.974933922290802;0, 0, 0;VALID;-0.0771479681134224, 0.214012444019318, 0.973779678344727;-0.0323067493736744, 0, 0;0.184106200933456;VALID;-0.101587682962418, 0.193440780043602, 0.975838422775269;0.0323067493736744, 0, 0;0.185438767075539;2;0
32447;1000003933606264500;63731540519732;(-0.293, -0.163, -0.206);(7.267, 6.966, 1.137);VALID;-0.086401030421257, 0.197205320000649, 0.976547420024872;0, 0, 0;VALID;-0.0744602382183075, 0.204858243465424, 0.975955307483673;-0.0323067493736744, 0, 0;0.183330237865448;VALID;-0.0983244180679321, 0.189512670040131, 0.976942837238312;0.0323067493736744, 0, 0;0.18700022995472;2;0
32448;1000003933616287200;63731540519732;(-0.293, -0.163, -0.206);(7.267, 6.966, 1.137);VALID;-0.0835994705557823, 0.189894616603851, 0.978238821029663;0, 0, 0;VALID;-0.072263740003109, 0.195864245295525, 0.977964818477631;-0.0323067493736744, 0, 0;0.184132009744644;VALID;-0.0949214696884155, 0.183893829584122, 0.978352189064026;0.0323067493736744, 0, 0;0.186711266636848;2;0
32449;1000003933626301400;63731540519750;(-0.293, -0.163, -0.207);(6.902, 6.762, 1.054);VALID;-0.0814788341522217, 0.182519108057022, 0.979820370674133;0, 0, 0;VALID;-0.0703525096178055, 0.186958238482475, 0.979845464229584;-0.0323067493736744, 0, 0;0.182819396257401;VALID;-0.0925934687256813, 0.178053766489029, 0.979654669761658;0.0323067493736744, 0, 0;0.185514062643051;2;0
32450;1000003933636293000;63731540519750;(-0.293, -0.163, -0.207);(6.902, 6.762, 1.054);VALID;-0.0794603526592255, 0.173902556300163, 0.981551826000214;0, 0, 0;VALID;-0.0684629827737808, 0.17685903608799, 0.981852173805237;-0.0323067493736744, 0, 0;0.185421839356422;VALID;-0.0904474183917046, 0.170923501253128, 0.981124043464661;0.0323067493736744, 0, 0;0.1846873909235;2;0
32451;1000003933646256400;63731540519766;(-0.293, -0.162, -0.207);(6.460, 6.526, 0.942);VALID;-0.0766332745552063, 0.165972024202347, 0.983148336410522;0, 0, 0;VALID;-0.0653146728873253, 0.166353031992912, 0.983900725841522;-0.0323067493736744, 0, 0;0.185493007302284;VALID;-0.0879419967532158, 0.165569633245468, 0.982269287109375;0.0323067493736744, 0, 0;0.182535707950592;2;0
32452;1000003933656351100;63731540519766;(-0.293, -0.162, -0.207);(6.460, 6.526, 0.942);VALID;-0.0737657845020294, 0.158637344837189, 0.984577476978302;0, 0, 0;VALID;-0.0628415420651436, 0.158650889992714, 0.985332846641541;-0.0323067493736744, 0, 0;0.18174022436142;VALID;-0.0846811830997467, 0.15860478579998, 0.983704030513763;0.0323067493736744, 0, 0;0.183516427874565;2;0
32453;1000003933666384100;63731540519784;(-0.294, -0.161, -0.208);(6.022, 6.232, 0.813);VALID;-0.0705715343356133, 0.152761057019234, 0.985740184783936;0, 0, 0;VALID;-0.0600407011806965, 0.151985019445419, 0.986557483673096;-0.0323067493736744, 0, 0;0.182935163378716;VALID;-0.0810944586992264, 0.153519973158836, 0.984812319278717;0.0323067493736744, 0, 0;0.182009011507034;2;0
32454;1000003933676382700;63731540519800;(-0.294, -0.160, -0.208);(5.588, 5.946, 0.676);VALID;-0.0678711012005806, 0.146428719162941, 0.986890137195587;0, 0, 0;VALID;-0.0577423870563507, 0.143561229109764, 0.987955451011658;-0.0323067493736744, 0, 0;0.181861981749535;VALID;-0.077992208302021, 0.149279817938805, 0.985714316368103;0.0323067493736744, 0, 0;0.181257620453835;2;0
32455;1000003933686354000;63731540519800;(-0.294, -0.160, -0.208);(5.588, 5.946, 0.676);VALID;-0.0650362595915794, 0.140672326087952, 0.98791778087616;0, 0, 0;VALID;-0.0549763776361942, 0.13717432320118, 0.989020109176636;-0.0323067493736744, 0, 0;0.18158283829689;VALID;-0.0750886872410774, 0.144154191017151, 0.98670220375061;0.0323067493736744, 0, 0;0.179996490478516;2;0
32456;1000003933696437900;63731540519817;(-0.294, -0.160, -0.209);(5.178, 5.653, 0.556);VALID;-0.0618961341679096, 0.134698256850243, 0.988951563835144;0, 0, 0;VALID;-0.0519281625747681, 0.130154296755791, 0.990132987499237;-0.0323067493736744, 0, 0;0.179633244872093;VALID;-0.0718565881252289, 0.139225870370865, 0.987650156021118;0.0323067493736744, 0, 0;0.179632291197777;2;0
32457;1000003933706434100;63731540519817;(-0.294, -0.160, -0.209);(5.178, 5.653, 0.556);VALID;-0.0592714101076126, 0.127814069390297, 0.990025460720062;0, 0, 0;VALID;-0.0493836402893066, 0.122874416410923, 0.991192758083344;-0.0323067493736744, 0, 0;0.180179461836815;VALID;-0.0691518634557724, 0.132737949490547, 0.988735914230347;0.0323067493736744, 0, 0;0.18070375919342;2;0
32458;1000003933716395200;63731540519833;(-0.294, -0.159, -0.209);(4.791, 5.338, 0.443);VALID;-0.0545735508203506, 0.123440392315388, 0.990850210189819;0, 0, 0;VALID;-0.0432287901639938, 0.118966341018677, 0.991956770420074;-0.0323067493736744, 0, 0;0.178743749856949;VALID;-0.065910130739212, 0.127895936369896, 0.989595115184784;0.0323067493736744, 0, 0;0.179226815700531;2;0
32459;1000003933726569900;63731540519849;(-0.294, -0.158, -0.210);(4.377, 5.025, 0.292);VALID;-0.0523862428963184, 0.119023740291595, 0.991508483886719;0, 0, 0;VALID;-0.0412653386592865, 0.113965578377247, 0.992627322673798;-0.0323067493736744, 0, 0;0.177754208445549;VALID;-0.0634992644190788, 0.124063991010189, 0.990240335464478;0.0323067493736744, 0, 0;0.178452104330063;2;0
32460;1000003933736524100;63731540519849;(-0.294, -0.158, -0.210);(4.377, 5.025, 0.292);VALID;-0.049107551574707, 0.113835223019123, 0.992285251617432;0, 0, 0;VALID;-0.0400748811662197, 0.109076231718063, 0.99322521686554;-0.0323067493736744, 0, 0;0.177564367651939;VALID;-0.0581350587308407, 0.118582256138325, 0.991240918636322;0.0323067493736744, 0, 0;0.177377000451088;2;0
32461;1000003933746509500;63731540519867;(-0.294, -0.158, -0.210);(3.943, 4.688, 0.137);VALID;-0.0470528081059456, 0.10835862159729, 0.992997705936432;0, 0, 0;VALID;-0.0389765128493309, 0.104363732039928, 0.993775129318237;-0.0323067493736744, 0, 0;0.178148224949837;VALID;-0.055125255137682, 0.112344659864903, 0.992139041423798;0.0323067493736744, 0, 0;0.177006810903549;2;0
32462;1000003933756487100;63731540519867;(-0.294, -0.158, -0.210);(3.943, 4.688, 0.137);VALID;-0.044420100748539, 0.102404378354549, 0.99375057220459;0, 0, 0;VALID;-0.0371951721608639, 0.0997757688164711, 0.99431449174881;-0.0323067493736744, 0, 0;0.177440136671066;VALID;-0.0516423918306828, 0.10502690076828, 0.993127584457397;0.0323067493736744, 0, 0;0.175662666559219;2;0
32463;1000003933766528300;63731540519884;(-0.295, -0.157, -0.211);(3.555, 4.367, 359.986);VALID;-0.04201565310359, 0.0962700694799423, 0.994468092918396;0, 0, 0;VALID;-0.0354936197400093, 0.0936353132128716, 0.994973659515381;-0.0323067493736744, 0, 0;0.177683144807816;VALID;-0.0485355965793133, 0.0989000424742699, 0.993912994861603;0.0323067493736744, 0, 0;0.176566481590271;2;0
32464;1000003933776490500;63731540519901;(-0.295, -0.156, -0.211);(3.180, 4.049, 359.848);VALID;-0.039625246077776, 0.0911758318543434, 0.995046138763428;0, 0, 0;VALID;-0.0325542539358139, 0.0879951640963554, 0.995588779449463;-0.0323067493736744, 0, 0;0.176682934165001;VALID;-0.0466938465833664, 0.0943509936332703, 0.994443356990814;0.0323067493736744, 0, 0;0.175761431455612;2;0
32465;1000003933786641600;63731540519901;(-0.295, -0.156, -0.211);(3.180, 4.049, 359.848);VALID;-0.0370950736105442, 0.0856654122471809, 0.995633184909821;0, 0, 0;VALID;-0.0305460821837187, 0.0826636329293251, 0.996109247207642;-0.0323067493736744, 0, 0;0.176780581474304;VALID;-0.04364213347435, 0.0886627286672592, 0.995105147361755;0.0323067493736744, 0, 0;0.175648331642151;2;0
32466;1000003933796665700;63731540519917;(-0.295, -0.156, -0.212);(2.833, 3.761, 359.727);VALID;-0.0329396612942219, 0.0822227820754051, 0.996069490909576;0, 0, 0;VALID;-0.0254545193165541, 0.0814529210329056, 0.996352076530457;-0.0323067493736744, 0, 0;0.177797198295593;VALID;-0.040422935038805, 0.082987979054451, 0.995730400085449;0.0323067493736744, 0, 0;0.175315722823143;2;0
32467;1000003933806708600;63731540519917;(-0.295, -0.156, -0.212);(2.833, 3.761, 359.727);VALID;-0.03053336776793, 0.0785894095897675, 0.996439397335052;0, 0, 0;VALID;-0.0237193647772074, 0.0766912400722504, 0.996772706508636;-0.0323067493736744, 0, 0;0.176580294966698;VALID;-0.0373458378016949, 0.0804836452007294, 0.996056079864502;0.0323067493736744, 0, 0;0.176441833376884;2;0
32468;1000003933816641200;63731540519934;(-0.295, -0.155, -0.213);(2.531, 3.467, 359.619);VALID;-0.0271341521292925, 0.0749951899051666, 0.996814668178558;0, 0, 0;VALID;-0.0193549431860447, 0.0734480395913124, 0.997111201286316;-0.0323067493736744, 0, 0;0.17513869702816;VALID;-0.0349116548895836, 0.0765376165509224, 0.996455311775208;0.0323067493736744, 0, 0;0.17356476187706;2;0
32469;1000003933826689100;63731540519951;(-0.295, -0.155, -0.213);(2.220, 3.230, 359.512);VALID;-0.0250735972076654, 0.0705842673778534, 0.997190654277802;0, 0, 0;VALID;-0.0185689497739077, 0.0692488849163055, 0.997426569461823;-0.0323067493736744, 0, 0;0.175296068191528;VALID;-0.0315771363675594, 0.0719165280461311, 0.996910691261292;0.0323067493736744, 0, 0;0.174052625894547;2;0
32470;1000003933836696200;63731540519951;(-0.295, -0.155, -0.213);(2.220, 3.230, 359.512);VALID;-0.0229374766349792, 0.0653032511472702, 0.997601807117462;0, 0, 0;VALID;-0.0173328500241041, 0.0631776601076126, 0.99785178899765;-0.0323067493736744, 0, 0;0.175700277090073;VALID;-0.0285412762314081, 0.0674264952540398, 0.997315943241119;0.0323067493736744, 0, 0;0.17363415658474;2;0
32471;1000003933846657300;63731540519967;(-0.295, -0.154, -0.214);(1.946, 2.995, 359.418);VALID;-0.0205743070691824, 0.061092097312212, 0.997920036315918;0, 0, 0;VALID;-0.0154854133725166, 0.0591516084969044, 0.998128890991211;-0.0323067493736744, 0, 0;0.175421744585037;VALID;-0.0256625879555941, 0.0630307719111443, 0.997681617736816;0.0323067493736744, 0, 0;0.173721373081207;2;0
32472;1000003933856755800;63731540519967;(-0.295, -0.154, -0.214);(1.946, 2.995, 359.418);VALID;-0.0188060142099857, 0.0569312237203121, 0.998200953006744;0, 0, 0;VALID;-0.0135428113862872, 0.0536340288817883, 0.998468816280365;-0.0323067493736744, 0, 0;0.173581391572952;VALID;-0.0240684915333986, 0.0602262169122696, 0.997894525527954;0.0323067493736744, 0, 0;0.173721373081207;2;0
32473;1000003933866903100;63731540519983;(-0.295, -0.154, -0.214);(1.708, 2.796, 359.337);VALID;-0.0171366203576326, 0.0535237789154053, 0.998419523239136;0, 0, 0;VALID;-0.0120852896943688, 0.0509247854351997, 0.99862939119339;-0.0323067493736744, 0, 0;0.174813285470009;VALID;-0.0221873987466097, 0.056121040135622, 0.998177409172058;0.0323067493736744, 0, 0;0.172966435551643;2;0
32474;1000003933876792600;63731540519999;(-0.295, -0.153, -0.215);(1.452, 2.630, 359.275);VALID;-0.0142914485186338, 0.0489099659025669, 0.99870091676712;0, 0, 0;VALID;-0.00903400685638189, 0.0453424900770187, 0.998930633068085;-0.0323067493736744, 0, 0;0.173692166805267;VALID;-0.019548311829567, 0.0524754673242569, 0.998430848121643;0.0323067493736744, 0, 0;0.172191873192787;2;0
