FrameVarjo;UnityFrame;ExperimentTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
316696;151;7.874856;(-3.120, 1.870, -149.478);(11.145, 350.473, 356.816);INVALID;;;INVALID;;;;INVALID;;;;;
316697;152;7.917877;(-3.120, 1.870, -149.476);(11.416, 351.987, 357.137);INVALID;;;INVALID;;;;INVALID;;;;;
316698;152;7.917877;(-3.120, 1.870, -149.476);(11.416, 351.987, 357.137);INVALID;;;INVALID;;;;INVALID;;;;;
316699;152;7.917877;(-3.120, 1.870, -149.476);(11.416, 351.987, 357.137);INVALID;;;INVALID;;;;INVALID;;;;;
316700;152;7.917877;(-3.120, 1.870, -149.476);(11.416, 351.987, 357.137);INVALID;;;INVALID;;;;INVALID;;;;;
316701;152;7.917877;(-3.120, 1.870, -149.476);(11.416, 351.987, 357.137);INVALID;;;INVALID;;;;INVALID;;;;;
316702;153;7.96717;(-3.121, 1.870, -149.476);(11.314, 352.932, 357.437);INVALID;;;INVALID;;;;INVALID;;;;;
316703;153;7.96717;(-3.121, 1.870, -149.476);(11.314, 352.932, 357.437);INVALID;;;INVALID;;;;INVALID;;;;;
316704;153;7.96717;(-3.121, 1.870, -149.476);(11.314, 352.932, 357.437);INVALID;;;INVALID;;;;INVALID;;;;;
316705;153;7.96717;(-3.121, 1.870, -149.476);(11.314, 352.932, 357.437);INVALID;;;INVALID;;;;INVALID;;;;;
316706;154;8.007779;(-3.121, 1.869, -149.477);(12.235, 353.047, 357.349);INVALID;;;INVALID;;;;INVALID;;;;;
316707;154;8.007779;(-3.121, 1.869, -149.477);(12.235, 353.047, 357.349);INVALID;;;INVALID;;;;INVALID;;;;;
316708;154;8.007779;(-3.121, 1.869, -149.477);(12.235, 353.047, 357.349);INVALID;;;INVALID;;;;INVALID;;;;;
316709;155;8.045496;(-3.121, 1.868, -149.478);(12.699, 352.960, 357.525);INVALID;;;INVALID;;;;INVALID;;;;;
316710;155;8.045496;(-3.121, 1.868, -149.478);(12.699, 352.960, 357.525);INVALID;;;INVALID;;;;INVALID;;;;;
316711;155;8.045496;(-3.121, 1.868, -149.478);(12.699, 352.960, 357.525);INVALID;;;INVALID;;;;INVALID;;;;;
316712;155;8.045496;(-3.121, 1.868, -149.478);(12.699, 352.960, 357.525);INVALID;;;INVALID;;;;INVALID;;;;;
316713;156;8.08635;(-3.121, 1.868, -149.478);(12.521, 352.967, 358.352);INVALID;;;INVALID;;;;INVALID;;;;;
316714;156;8.08635;(-3.121, 1.868, -149.478);(12.521, 352.967, 358.352);INVALID;;;INVALID;;;;INVALID;;;;;
316715;156;8.08635;(-3.121, 1.868, -149.478);(12.521, 352.967, 358.352);INVALID;;;INVALID;;;;INVALID;;;;;
316716;156;8.08635;(-3.121, 1.868, -149.478);(12.521, 352.967, 358.352);INVALID;;;INVALID;;;;INVALID;;;;;
316717;156;8.08635;(-3.121, 1.868, -149.478);(12.521, 352.967, 358.352);INVALID;;;INVALID;;;;INVALID;;;;;
316718;157;8.128233;(-3.121, 1.868, -149.477);(12.932, 353.291, 358.682);INVALID;;;INVALID;;;;INVALID;;;;;
316719;157;8.128233;(-3.121, 1.868, -149.477);(12.932, 353.291, 358.682);INVALID;;;INVALID;;;;INVALID;;;;;
316720;157;8.128233;(-3.121, 1.868, -149.477);(12.932, 353.291, 358.682);INVALID;;;INVALID;;;;INVALID;;;;;
316721;157;8.128233;(-3.121, 1.868, -149.477);(12.932, 353.291, 358.682);INVALID;;;INVALID;;;;INVALID;;;;;
316722;158;8.167826;(-3.123, 1.868, -149.477);(12.976, 353.188, 359.242);INVALID;;;INVALID;;;;INVALID;;;;;
316723;158;8.167826;(-3.123, 1.868, -149.477);(12.976, 353.188, 359.242);INVALID;;;INVALID;;;;INVALID;;;;;
316724;158;8.167826;(-3.123, 1.868, -149.477);(12.976, 353.188, 359.242);INVALID;;;INVALID;;;;INVALID;;;;;
316725;159;8.206088;(-3.125, 1.869, -149.478);(12.374, 352.323, 0.060);INVALID;;;INVALID;;;;INVALID;;;;;
316726;159;8.206088;(-3.125, 1.869, -149.478);(12.374, 352.323, 0.060);INVALID;;;INVALID;;;;INVALID;;;;;
316727;159;8.206088;(-3.125, 1.869, -149.478);(12.374, 352.323, 0.060);INVALID;;;INVALID;;;;INVALID;;;;;
316728;159;8.206088;(-3.125, 1.869, -149.478);(12.374, 352.323, 0.060);INVALID;;;INVALID;;;;INVALID;;;;;
316729;160;8.245866;(-3.129, 1.872, -149.480);(11.257, 349.913, 359.951);INVALID;;;INVALID;;;;INVALID;;;;;
316730;160;8.245866;(-3.129, 1.872, -149.480);(11.257, 349.913, 359.951);INVALID;;;INVALID;;;;INVALID;;;;;
316731;160;8.245866;(-3.129, 1.872, -149.480);(11.257, 349.913, 359.951);INVALID;;;INVALID;;;;INVALID;;;;;
316734;161;8.295228;(-3.134, 1.878, -149.483);(8.727, 347.779, 0.553);INVALID;;;INVALID;;;;INVALID;;;;;
316735;161;8.295228;(-3.134, 1.878, -149.483);(8.727, 347.779, 0.553);INVALID;;;INVALID;;;;INVALID;;;;;
316746;163;8.379267;(-3.134, 1.882, -149.489);(8.593, 348.465, 358.349);INVALID;;;INVALID;;;;INVALID;;;;;
316755;165;8.467218;(-3.132, 1.886, -149.496);(7.151, 348.001, 0.355);INVALID;;;INVALID;;;;INVALID;;;;;
316766;168;8.596055;(-3.126, 1.887, -149.502);(6.566, 348.745, 358.359);INVALID;;;INVALID;;;;INVALID;;;;;
316776;170;8.687465;(-3.123, 1.889, -149.502);(4.984, 349.577, 358.467);INVALID;;;INVALID;;;;INVALID;;;;;
316785;172;8.775192;(-3.121, 1.889, -149.499);(4.966, 349.558, 358.494);INVALID;;;INVALID;;;;INVALID;;;;;
316796;175;8.916875;(-3.118, 1.883, -149.492);(7.598, 350.731, 358.420);INVALID;;;INVALID;;;;INVALID;;;;;
316805;177;9.008341;(-3.117, 1.884, -149.493);(7.470, 351.113, 358.662);INVALID;;;INVALID;;;;INVALID;;;;;
316806;177;9.008341;(-3.117, 1.884, -149.493);(7.470, 351.113, 358.662);INVALID;;;INVALID;;;;INVALID;;;;;
316807;177;9.008341;(-3.117, 1.884, -149.493);(7.470, 351.113, 358.662);INVALID;;;INVALID;;;;INVALID;;;;;
316808;177;9.008341;(-3.117, 1.884, -149.493);(7.470, 351.113, 358.662);INVALID;;;INVALID;;;;INVALID;;;;;
316809;177;9.008341;(-3.117, 1.884, -149.493);(7.470, 351.113, 358.662);INVALID;;;INVALID;;;;INVALID;;;;;
316810;178;9.053391;(-3.116, 1.886, -149.493);(6.181, 351.445, 359.335);INVALID;;;INVALID;;;;INVALID;;;;;
316811;178;9.053391;(-3.116, 1.886, -149.493);(6.181, 351.445, 359.335);INVALID;;;INVALID;;;;INVALID;;;;;
316812;178;9.053391;(-3.116, 1.886, -149.493);(6.181, 351.445, 359.335);INVALID;;;INVALID;;;;INVALID;;;;;
316813;178;9.053391;(-3.116, 1.886, -149.493);(6.181, 351.445, 359.335);INVALID;;;INVALID;;;;INVALID;;;;;
316814;178;9.053391;(-3.116, 1.886, -149.493);(6.181, 351.445, 359.335);INVALID;;;INVALID;;;;INVALID;;;;;
316815;178;9.053391;(-3.116, 1.886, -149.493);(6.181, 351.445, 359.335);INVALID;;;INVALID;;;;INVALID;;;;;
316816;179;9.101739;(-3.115, 1.887, -149.495);(6.600, 351.360, 358.714);INVALID;;;INVALID;;;;INVALID;;;;;
316817;179;9.101739;(-3.115, 1.887, -149.495);(6.600, 351.360, 358.714);INVALID;;;INVALID;;;;INVALID;;;;;
316818;179;9.101739;(-3.115, 1.887, -149.495);(6.600, 351.360, 358.714);INVALID;;;INVALID;;;;INVALID;;;;;
316819;179;9.101739;(-3.115, 1.887, -149.495);(6.600, 351.360, 358.714);INVALID;;;INVALID;;;;INVALID;;;;;
316820;179;9.101739;(-3.115, 1.887, -149.495);(6.600, 351.360, 358.714);INVALID;;;INVALID;;;;INVALID;;;;;
316821;179;9.101739;(-3.115, 1.887, -149.495);(6.600, 351.360, 358.714);INVALID;;;INVALID;;;;INVALID;;;;;
316822;179;9.101739;(-3.115, 1.887, -149.495);(6.600, 351.360, 358.714);INVALID;;;INVALID;;;;INVALID;;;;;
316823;180;9.16093;(-3.116, 1.886, -149.496);(6.896, 351.196, 358.046);INVALID;;;INVALID;;;;INVALID;;;;;
316824;180;9.16093;(-3.116, 1.886, -149.496);(6.896, 351.196, 358.046);INVALID;;;INVALID;;;;INVALID;;;;;
316825;180;9.16093;(-3.116, 1.886, -149.496);(6.896, 351.196, 358.046);INVALID;;;INVALID;;;;INVALID;;;;;
316826;180;9.16093;(-3.116, 1.886, -149.496);(6.896, 351.196, 358.046);INVALID;;;INVALID;;;;INVALID;;;;;
316827;180;9.16093;(-3.116, 1.886, -149.496);(6.896, 351.196, 358.046);INVALID;;;INVALID;;;;INVALID;;;;;
316828;180;9.16093;(-3.116, 1.886, -149.496);(6.896, 351.196, 358.046);INVALID;;;INVALID;;;;INVALID;;;;;
316829;180;9.16093;(-3.116, 1.886, -149.496);(6.896, 351.196, 358.046);INVALID;;;INVALID;;;;INVALID;;;;;
316830;180;9.16093;(-3.116, 1.886, -149.496);(6.896, 351.196, 358.046);INVALID;;;INVALID;;;;INVALID;;;;;
316831;180;9.16093;(-3.116, 1.886, -149.496);(6.896, 351.196, 358.046);INVALID;;;INVALID;;;;INVALID;;;;;
316832;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316833;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316834;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316835;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316836;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316837;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316838;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316839;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316840;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316841;181;9.230167;(-3.118, 1.886, -149.499);(7.150, 352.377, 358.993);INVALID;;;INVALID;;;;INVALID;;;;;
316842;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316843;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316844;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316845;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316846;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316847;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316848;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316849;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316850;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316851;182;9.323077;(-3.120, 1.892, -149.502);(5.169, 353.401, 359.164);INVALID;;;INVALID;;;;INVALID;;;;;
316852;183;9.417882;(-3.118, 1.890, -149.498);(5.953, 351.272, 355.317);INVALID;;;INVALID;;;;INVALID;;;;;
316853;183;9.417882;(-3.118, 1.890, -149.498);(5.953, 351.272, 355.317);INVALID;;;INVALID;;;;INVALID;;;;;
316854;183;9.417882;(-3.118, 1.890, -149.498);(5.953, 351.272, 355.317);INVALID;;;INVALID;;;;INVALID;;;;;
316855;183;9.417882;(-3.118, 1.890, -149.498);(5.953, 351.272, 355.317);INVALID;;;INVALID;;;;INVALID;;;;;
316856;183;9.417882;(-3.118, 1.890, -149.498);(5.953, 351.272, 355.317);INVALID;;;INVALID;;;;INVALID;;;;;
316857;183;9.417882;(-3.118, 1.890, -149.498);(5.953, 351.272, 355.317);INVALID;;;INVALID;;;;INVALID;;;;;
316858;183;9.417882;(-3.118, 1.890, -149.498);(5.953, 351.272, 355.317);INVALID;;;INVALID;;;;INVALID;;;;;
316859;183;9.417882;(-3.118, 1.890, -149.498);(5.953, 351.272, 355.317);INVALID;;;INVALID;;;;INVALID;;;;;
316860;183;9.417882;(-3.118, 1.890, -149.498);(5.953, 351.272, 355.317);INVALID;;;INVALID;;;;INVALID;;;;;
316861;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316862;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316863;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316864;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316865;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316866;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316867;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316868;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316869;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316870;184;9.522358;(-3.115, 1.887, -149.495);(7.482, 353.648, 356.488);INVALID;;;INVALID;;;;INVALID;;;;;
316871;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316872;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316873;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316874;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316875;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316876;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316877;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316878;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316879;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316880;185;9.62874;(-3.116, 1.885, -149.494);(7.808, 353.922, 357.096);INVALID;;;INVALID;;;;INVALID;;;;;
316881;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
316882;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
316883;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
316884;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
316885;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
316886;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
316887;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
316888;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
316889;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
316890;186;9.715342;(-3.113, 1.880, -149.492);(9.365, 351.836, 355.105);INVALID;;;INVALID;;;;INVALID;;;;;
318707;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0237101335078478, -0.00200147973373532, 0.999716877937317);(0, 0, 0);VALID;(0.0184442717581987, -0.00784517079591751, 0.999799132347107);(-0.0323209501802921, 0, 0);0.204596385359764;VALID;(0.0289745293557644, 0.00384233542717993, 0.99957275390625);(0.0323209501802921, 0, 0);0.222784534096718;2;1
318708;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.023683238774538, -0.00185912440065295, 0.999717772006989);(0, 0, 0);VALID;(0.0184430852532387, -0.00789218861609697, 0.999798774719238);(-0.0323209501802921, 0, 0);0.204390481114388;VALID;(0.0289218816906214, 0.00417405879124999, 0.999572932720184);(0.0323209501802921, 0, 0);0.224552661180496;2;1
318709;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0236439872533083, -0.00187919079326093, 0.99971866607666);(0, 0, 0);VALID;(0.0184626635164022, -0.00789450667798519, 0.999798357486725);(-0.0323209501802921, 0, 0);0.204598650336266;VALID;(0.0288238190114498, 0.00413624290376902, 0.999575972557068);(0.0323209501802921, 0, 0);0.223072052001953;2;1
318710;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0237399935722351, -0.00173769111279398, 0.999716639518738);(0, 0, 0);VALID;(0.0184795297682285, -0.0079073840752244, 0.999797940254211);(-0.0323209501802921, 0, 0);0.204390481114388;VALID;(0.0289988964796066, 0.00443211616948247, 0.999569594860077);(0.0323209501802921, 0, 0);0.22069039940834;2;1
318711;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0239085964858532, -0.00175598659552634, 0.999712586402893);(0, 0, 0);VALID;(0.0190173126757145, -0.00788364838808775, 0.999788045883179);(-0.0323209501802921, 0, 0);0.204815253615379;VALID;(0.028798408806324, 0.00437178276479244, 0.999575674533844);(0.0323209501802921, 0, 0);0.223295450210571;2;1
318712;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0242812540382147, -0.00160785519983619, 0.999703884124756);(0, 0, 0);VALID;(0.0196361877024174, -0.00785232800990343, 0.999776363372803);(-0.0323209501802921, 0, 0);0.204990789294243;VALID;(0.0289248488843441, 0.00463671470060945, 0.999570846557617);(0.0323209501802921, 0, 0);0.220564424991608;2;1
318713;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0245263427495956, -0.00161492102779448, 0.999697864055634);(0, 0, 0);VALID;(0.0198537912219763, -0.00812404695898294, 0.999769866466522);(-0.0323209501802921, 0, 0);0.203368619084358;VALID;(0.0291973203420639, 0.00489430874586105, 0.999561667442322);(0.0323209501802921, 0, 0);0.220046415925026;2;1
318714;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0245652813464403, -0.00178494735155255, 0.999696612358093);(0, 0, 0);VALID;(0.0200343616306782, -0.00836776755750179, 0.999764263629913);(-0.0323209501802921, 0, 0);0.203561499714851;VALID;(0.0290946327149868, 0.00479798717424273, 0.999565124511719);(0.0323209501802921, 0, 0);0.223031103610992;2;1
318715;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0246772542595863, -0.00185545498970896, 0.999693751335144);(0, 0, 0);VALID;(0.0201477911323309, -0.00854383502155542, 0.999760508537292);(-0.0323209501802921, 0, 0);0.203442022204399;VALID;(0.0292051080614328, 0.00483304588124156, 0.999561727046967);(0.0323209501802921, 0, 0);0.222752466797829;2;1
318716;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0245639365166426, -0.00192153011448681, 0.999696433544159);(0, 0, 0);VALID;(0.0199996028095484, -0.00862499140202999, 0.999762773513794);(-0.0323209501802921, 0, 0);0.204791665077209;VALID;(0.0291266553103924, 0.00478205736726522, 0.999564290046692);(0.0323209501802921, 0, 0);0.223160192370415;2;1
318717;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0246646460145712, -0.00187124323565513, 0.999694049358368);(0, 0, 0);VALID;(0.0201736856251955, -0.0086226798593998, 0.999759316444397);(-0.0323209501802921, 0, 0);0.204365447163582;VALID;(0.029153985902667, 0.00488031655550003, 0.999563038349152);(0.0323209501802921, 0, 0);0.22233459353447;2;1
318718;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0247421618551016, -0.00184608937706798, 0.999692142009735);(0, 0, 0);VALID;(0.0202985014766455, -0.00864007975906134, 0.999756634235382);(-0.0323209501802921, 0, 0);0.204365447163582;VALID;(0.0291841886937618, 0.00494802324101329, 0.999561786651611);(0.0323209501802921, 0, 0);0.22233459353447;2;1
318719;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0245701242238283, -0.00190627772826701, 0.999696314334869);(0, 0, 0);VALID;(0.0200826786458492, -0.00859654322266579, 0.999761343002319);(-0.0323209501802921, 0, 0);0.20391508936882;VALID;(0.0290559753775597, 0.00478411186486483, 0.999566316604614);(0.0323209501802921, 0, 0);0.222709432244301;2;1
318720;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0245324373245239, -0.00187626725528389, 0.999697268009186);(0, 0, 0);VALID;(0.0199722871184349, -0.00858732126653194, 0.999763667583466);(-0.0323209501802921, 0, 0);0.204163208603859;VALID;(0.0290909744799137, 0.00483490992337465, 0.999565064907074);(0.0323209501802921, 0, 0);0.222248524427414;2;1
318721;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0244626812636852, -0.0019227871671319, 0.999698877334595);(0, 0, 0);VALID;(0.0199358090758324, -0.00854821689426899, 0.999764740467072);(-0.0323209501802921, 0, 0);0.20400196313858;VALID;(0.0289879776537418, 0.00470276596024632, 0.999568700790405);(0.0323209501802921, 0, 0);0.222672939300537;2;1
318722;353;28.11529;(-3.078, 1.816, -149.278);(17.421, 357.938, 358.605);VALID;(0.0244502611458302, -0.00206008576788008, 0.99969893693924);(0, 0, 0);VALID;(0.0200410652905703, -0.00848136283457279, 0.999763190746307);(-0.0323209501802921, 0, 0);0.203650787472725;VALID;(0.0288579743355513, 0.00436131609603763, 0.99957400560379);(0.0323209501802921, 0, 0);0.221502885222435;2;1
318723;354;28.22415;(-3.078, 1.816, -149.277);(17.450, 357.947, 358.612);VALID;(0.0243886578828096, -0.00217865430749953, 0.99970018863678);(0, 0, 0);VALID;(0.0200181119143963, -0.00843842141330242, 0.999764025211334);(-0.0323209501802921, 0, 0);0.203964427113533;VALID;(0.028757780790329, 0.0040812399238348, 0.999578058719635);(0.0323209501802921, 0, 0);0.22194442152977;2;1
318724;354;28.22415;(-3.078, 1.816, -149.277);(17.450, 357.947, 358.612);VALID;(0.0244244616478682, -0.0022504972293973, 0.999699115753174);(0, 0, 0);VALID;(0.0201735813170671, -0.00831300113350153, 0.999761939048767);(-0.0323209501802921, 0, 0);0.20391933619976;VALID;(0.028674004599452, 0.00381213007494807, 0.999581575393677);(0.0323209501802921, 0, 0);0.22194442152977;2;1
318725;354;28.22415;(-3.078, 1.816, -149.277);(17.450, 357.947, 358.612);VALID;(0.0244245640933514, -0.00223184446804225, 0.999699175357819);(0, 0, 0);VALID;(0.0202922429889441, -0.00823112204670906, 0.999760210514069);(-0.0323209501802921, 0, 0);0.203598856925964;VALID;(0.0285555887967348, 0.00376755162142217, 0.999585092067719);(0.0323209501802921, 0, 0);0.222961723804474;2;1
318726;354;28.22415;(-3.078, 1.816, -149.277);(17.450, 357.947, 358.612);VALID;(0.0244041997939348, -0.002387156477198, 0.999699294567108);(0, 0, 0);VALID;(0.0203835219144821, -0.00826567504554987, 0.999758064746857);(-0.0323209501802921, 0, 0);0.203824073076248;VALID;(0.0284236390143633, 0.00349148316308856, 0.999589860439301);(0.0323209501802921, 0, 0);0.221984624862671;2;1
318727;355;28.26332;(-3.078, 1.816, -149.277);(17.440, 357.974, 358.613);VALID;(0.0244657136499882, -0.00244509405456483, 0.999697685241699);(0, 0, 0);VALID;(0.020595932379365, -0.0082554928958416, 0.999753773212433);(-0.0323209501802921, 0, 0);0.20365284383297;VALID;(0.0283343028277159, 0.00336542399600148, 0.999592840671539);(0.0323209501802921, 0, 0);0.223254233598709;2;1
318728;355;28.26332;(-3.078, 1.816, -149.277);(17.440, 357.974, 358.613);VALID;(0.0243805255740881, -0.00252449745312333, 0.999699592590332);(0, 0, 0);VALID;(0.0205428171902895, -0.00827715080231428, 0.999754726886749);(-0.0323209501802921, 0, 0);0.204118803143501;VALID;(0.0282170679420233, 0.00322827720083296, 0.99959659576416);(0.0323209501802921, 0, 0);0.223159074783325;2;1
318729;355;28.26332;(-3.078, 1.816, -149.277);(17.440, 357.974, 358.613);VALID;(0.024311376735568, -0.00242877588607371, 0.999701499938965);(0, 0, 0);VALID;(0.0204697139561176, -0.0083954194560647, 0.999755203723907);(-0.0323209501802921, 0, 0);0.205051183700562;VALID;(0.0281518138945103, 0.00353798968717456, 0.999597370624542);(0.0323209501802921, 0, 0);0.2210533618927;2;1
318730;356;28.29629;(-3.078, 1.816, -149.277);(17.398, 357.995, 358.617);VALID;(0.0226413495838642, -0.00256938021630049, 0.999740362167358);(0, 0, 0);VALID;(0.0190786682069302, -0.00873689539730549, 0.9997798204422);(-0.0323209501802921, 0, 0);0.205145657062531;VALID;(0.0262028835713863, 0.00359826534986496, 0.999650180339813);(0.0323209501802921, 0, 0);0.22117006778717;2;1
